country_code,code,label_fr
BE,Nace2008-93125,Activités de clubs de sports de combat
BE,Nace2008-93126,Activités de clubs de sports nautiques
BE,Nace2008-93127,Activités de clubs équestres
BE,Nace2008-93128,Activités de clubs d'athlétisme
BE,Nace2008-93129,Activités de clubs d'autres sports
BE,Nace2008-9312901,"Activités liées aux courses et concours d'animaux (chevaux, lévriers, pigeons, etc.)"
BE,Nace2008-9312902,"Activités liées aux sport mécaniques (automobiles, motos, karts, etc.)"
BE,Nace2008-9312903,Pratique de la chasse et de la pêche en tant que sports ou activités de loisir
BE,Nace2008-9312904,"Activités liées aux régates, ski nautique, jetski, deltaplane, vol à voile, vol en ULM, en avion de tourisme ou de sport, etc."
BE,Nace2008-9313,Activités des centres de culture physique
BE,Nace2008-93130,Activités des centres de culture physique
BE,Nace2008-9313001,"Exploitation de salles de gymnastique et de centres de fitness, de musculation, d'aérobic, de body-building, etc., y compris l'accompagnement de la clientèle sur le plan sportif"
BE,Nace2008-9319,Autres activités liées au sport
BE,Nace2008-93191,Activités des ligues et des fédérations sportives
BE,Nace2008-93192,Activités des sportifs indépendants
BE,Nace2008-93199,Autres activités sportives n.c.a.
BE,Nace2008-9319901,Promotion et organisation d'événements sportifs tant pour compte propre que pour le compte de tiers
BE,Nace2008-9319902,Activités de services connexes
BE,Nace2008-932,Activités récréatives et de loisirs
BE,Nace2008-9321,"Activités foraines, des parcs d'attractions et des parcs à thèmes"
BE,Nace2008-93211,Activités foraines
BE,Nace2008-9321101,Attractions foraines
BE,Nace2008-93212,Activités des parcs d'attractions et des parcs à thèmes
BE,Nace2008-9321201,Exploitation de parcs d'attractions
BE,Nace2008-9329,Autres activités récréatives et de loisirs
BE,Nace2008-93291,Exploitation de salles de billard et de snooker
BE,Nace2008-9329101,Exploitation de salles de billards
BE,Nace2008-93292,Exploitation de domaines récréatifs
BE,Nace2008-9329201,"Exploitation de jeux, automatiques ou non (flippers, jeux électroniques, baby foot, etc.) en principe sans gain d'argent"
BE,Nace2008-93299,Autres activités récréatives et de loisirs n.c.a.
BE,Nace2008-9329901,"Organisation d'activités récréatives n.d.a.: spectacles de cirque, spectacles de marionnettes, rodéos, spectacles ""son et lumière"", etc."
BE,Nace2008-9329902,Tireur professionnel d'articles pyrotechniques de divertissement et de théâtre
BE,Nace2008-9329911,"Exploitation d'infrastructures de plage (location de cabines de bain, paravents, sièges, etc.)"
BE,Nace2008-9329912,"Mise à disposition à des fins récréatives de pédalos, barques, bicyclettes, poneys, etc."
BE,Nace2008-9329921,Autres activités liées aux loisirs non classées ailleurs
BE,Nace2008-94,Activités des organisations associatives
BE,Nace2008-941,"Activités des organisations économiques, patronales et professionnelles"
BE,Nace2008-9411,Activités des organisations patronales et économiques
BE,Nace2008-94110,Activités des organisations patronales et économiques
BE,Nace2008-9412,Activités des organisations professionnelles
BE,Nace2008-94120,Activités des organisations professionnelles
BE,Nace2008-942,Activités des syndicats de salariés
BE,Nace2008-9420,Activités des syndicats de salariés
BE,Nace2008-94200,Activités des syndicats de salariés
BE,Nace2008-949,Activités des autres organisations associatives
BE,Nace2008-9491,Activités des organisations religieuses et philosophiques
BE,Nace2008-94910,Activités des organisations religieuses et philosophiques
BE,Nace2008-9492,Activités des organisations politiques
BE,Nace2008-94920,Activités des organisations politiques
BE,Nace2008-9499,Activités des organisations associatives n.c.a.
BE,Nace2008-94991,Associations de jeunesse
BE,Nace2008-94992,Associations et mouvements pour adultes
BE,Nace2008-94993,Associations pour la prévention de la santé
BE,Nace2008-94994,Associations pour l'environnement et la mobilité
BE,Nace2008-94995,Associations pour la coopération au développement
BE,Nace2008-94999,Autres associations n.c.a.
BE,Nace2008-95,Réparation d'ordinateurs et de biens personnels et domestiques
BE,Nace2008-951,Réparation d'ordinateurs et d'équipements de communication
BE,Nace2008-9511,Réparation d'ordinateurs et d'équipements périphériques
BE,Nace2008-95110,Réparation d'ordinateurs et d'équipements périphériques
BE,Nace2008-9511001,Entretien et réparation d'ordinateurs et de matériel informatique périphérique
BE,Nace2008-9511002,Entretien et réparation de machines comptables et autres machines de bureau
BE,Nace2008-9512,Réparation d'équipements de communication
BE,Nace2008-95120,Réparation d'équipements de communication
BE,Nace2008-952,Réparation de biens personnels et domestiques
BE,Nace2008-9521,Réparation de produits électroniques grand public
BE,Nace2008-95210,Réparation de produits électroniques grand public
BE,Nace2008-9521001,Réparation d'appareils audio et vidéo
BE,Nace2008-9522,Réparation d'appareils électroménagers et d'équipements pour la maison et le jardin
BE,Nace2008-95220,Réparation d'appareils électroménagers et d'équipements pour la maison et le jardin
BE,Nace2008-9522001,Réparation d'appareils électroménagers
BE,Nace2008-9523,Réparation de chaussures et d'articles en cuir
BE,Nace2008-95230,Réparation de chaussures et d'articles en cuir
BE,Nace2008-9523001,"Réparation de chaussures, bagages, articles de maroquinerie et articles similaires, en cuir ou en autres matières"
BE,Nace2008-9524,Réparation de meubles et d'équipements du foyer
BE,Nace2008-95240,Réparation de meubles et d'équipements du foyer
BE,Nace2008-9524001,Rénovation et la restauration de meubles
BE,Nace2008-9525,Réparation d'articles d'horlogerie et de bijouterie
BE,Nace2008-95250,Réparation d'articles d'horlogerie et de bijouterie
BE,Nace2008-9525001,"Réparation de montres, horloges et bijoux"
BE,Nace2008-9529,Réparation d'autres biens personnels et domestiques
BE,Nace2008-95290,Réparation d'autres biens personnels et domestiques
BE,Nace2008-9529001,Réparation de bicyclettes
BE,Nace2008-9529002,Réparation de jouets
BE,Nace2008-9529003,Réparation d'articles de sport et de camping
BE,Nace2008-9529004,"Réparation de vêtements déjà portés: stoppage, remaillage, retouche, etc."
BE,Nace2008-9529005,"Réparation d'articles divers (clés,serrures,talons,etc.), y compris la réparations urgentes à domicile"
BE,Nace2008-9529006,Activités des accordeurs de piano et autres instruments de musique
BE,Nace2008-9529007,Réparation d'articles de photographie
BE,Nace2008-9529008,Autres réparations de biens de consommation n.d.a.
BE,Nace2008-9529011,Réparation de vêtements et d'autres articles textiles ou les petites retouches apportées à ces articles lorsqu'elles sont faites en liaison avec le nettoyage
BE,Nace2008-9529021,Réparation d'instruments de musique
BE,Nace2008-96,Autres services personnels
BE,Nace2008-960,Autres services personnels
BE,Nace2008-9601,Blanchisserie-teinturerie
BE,Nace2008-96011,Activités des blanchisseries industrielles
BE,Nace2008-9601101,"Lavage, blanchissage, nettoyage à sec, repassage, teinture, etc., des habits et textiles pour le compte d'entreprises, utilisateurs professionels ou exploitants de magasins-dépôts"
BE,Nace2008-9601102,Ramassage et livraison du linge
BE,Nace2008-9601103,Nettoyage d'articles en cuir ou en fourrure
BE,Nace2008-9601104,"Nettoyage des tapis, des moquettes, des tentures et des rideaux"
BE,Nace2008-9601105,"Location, par les blanchisseries, de linge, de vêtements de travail et d'articles similaires"
BE,Nace2008-96012,Activités des blanchisseries et des salons-lavoirs pour particuliers
BE,Nace2008-9601201,Service des laveries automatiques en libre service
BE,Nace2008-9601202,"Traitement (ramassage, lavage, repassage, livraison à domicile, etc.) du linge à une échelle non industrielle et nettoyage d'articles d'habillement pour le compte de particuliers"
BE,Nace2008-9601211,Exploitants de magasins-dépôts qui n'exercent aucune activité ayant trait au lavage ou nettoyage mais qui confient le traitement du linge et le nettoyage des vêtements aux laveries et blanch. indust.
BE,Nace2008-9602,Coiffure et soins de beauté
BE,Nace2008-96021,Coiffure
BE,Nace2008-9602101,"Coiffure pour hommes, femmes et enfants (coupe, shampooing, soins capillaires, coloration, ondulation, etc.)"
BE,Nace2008-96022,Soins de beauté
BE,Nace2008-9602201,"Conseils en beauté et soins du visage: massages fasciaux, traitement anti-rides, maquillage, etc."
BE,Nace2008-9602202,Soins de la peau et épilation
BE,Nace2008-9602203,Soins de manucure et de pédicure
BE,Nace2008-9603,Services funéraires
BE,Nace2008-96031,Soins funéraires
BE,Nace2008-9603101,"Soins aux défunts: la préparation des corps pour la sépulture ou l'incinération, l'embaumement, etc."
BE,Nace2008-9603102,"Services connexes à l'inhumation et l'incinération: la location de locaux aménagés dans les funérariums, etc."
BE,Nace2008-9603103,Services d'inhumation et d'incinération des défunts
BE,Nace2008-9603104,Services funéraires aux animaux
BE,Nace2008-96032,Gestion des cimetières et services des crématoriums
BE,Nace2008-9603201,Location ou vente de concessions
BE,Nace2008-9603202,Gestion et entretien des cimetières
BE,Nace2008-9603203,"Services fournis par les crématoriums (incinération, dispersion des cendres, columbarium, etc.)"
BE,Nace2008-9604,Entretien corporel
BE,Nace2008-96040,Entretien corporel
BE,Nace2008-9604001,"Services liés au bien-être et confort physique fournis dans les établissements de thalassothérapie, stations thermales, bains turcs, saunas, bains de vapeur, solariums, salons de massages, etc."
BE,Nace2008-9604002,Centres de bronzage
BE,Nace2008-9604003,"Services liés au bien-être et confort physique fournis dans les établissements de thalassothérapie, stations thermales, bains turcs, saunas, bains de vapeur, salons de massages etc."
BE,Nace2008-9609,Autres services personnels n.c.a.
BE,Nace2008-96091,Services de rencontres
BE,Nace2008-9609101,"Agences matrimoniales, agences de rencontres, services d'escorte et similaires"
BE,Nace2008-9609102,Agences matrimoniales et agences de rencontres
BE,Nace2008-9609103,Services d'escorte et similaires
BE,Nace2008-96092,Services de tatouage et de piercing
BE,Nace2008-9609201,Services de tatouement
BE,Nace2008-96093,"Services de soins pour animaux de compagnie, sauf soins vétérinaires"
BE,Nace2008-9609301,Toilettage d'animaux domestiques
BE,Nace2008-96094,Activités de dressage pour animaux de compagnie
BE,Nace2008-9609401,Dressage et entraînement d'animaux de compagnie et de chiens d'aveugles
BE,Nace2008-96095,Hébergement d'animaux de compagnie
BE,Nace2008-9609501,Hébergement d'animaux de compagnie
BE,Nace2008-96099,Autres services personnels
BE,Nace2008-9609901,"Graphologues, astrologues, voyants, radiesthésistes et similaires"
BE,Nace2008-9609911,Services de recherche généalogique
BE,Nace2008-9609912,"Concessions diverses, notamment sur la voie publique cireurs, porteurs, etc.) ou à l'intérieur des bâtiments accessibles au public (vestiaires, toilettes, etc.)"
BE,Nace2008-9609921,Exploitation de machines automatiques de photographie
BE,Nace2008-97,Activités des ménages en tant qu'employeurs de personnel domestique
BE,Nace2008-970,Activités des ménages en tant qu'employeurs de personnel domestique
BE,Nace2008-9700,Activités des ménages en tant qu'employeurs de personnel domestique
BE,Nace2008-97000,Activités des ménages en tant qu'employeurs de personnel domestique
BE,Nace2008-98,Activités indifférenciées des ménages en tant que producteurs de biens et services pour usage propre
BE,Nace2008-981,Activités indifférenciées des ménages en tant que producteurs de biens pour usage propre
BE,Nace2008-9810,Activités indifférenciées des ménages en tant que producteurs de biens pour usage propre
BE,Nace2008-98100,Activités indifférenciées des ménages en tant que producteurs de biens pour usage propre
BE,Nace2008-982,Activités indifférenciées des ménages en tant que producteurs de services pour usage propre
BE,Nace2008-9820,Activités indifférenciées des ménages en tant que producteurs de services pour usage propre
BE,Nace2008-98200,Activités indifférenciées des ménages en tant que producteurs de services pour usage propre
BE,Nace2008-99,Activités des organisations et organismes extraterritoriaux
BE,Nace2008-990,Activités des organisations et organismes extraterritoriaux
BE,Nace2008-9900,Activités des organisations et organismes extraterritoriaux
BE,Nace2008-99000,Activités des organisations et organismes extraterritoriaux
BE,Nace2008-A,"SECTION A -- AGRICULTURE, SYLVICULTURE ET PÊCHE"
BE,Nace2008-B,SECTION B -- INDUSTRIES EXTRACTIVES
BE,Nace2008-C,SECTION C -- INDUSTRIE MANUFACTURIÈRE
BE,Nace2008-D,"SECTION D -- PRODUCTION ET DISTRIBUTION D'ÉLECTRICITÉ, DE GAZ, DE VAPEUR ET D'AIR CONDITIONNÉ"
BE,Nace2008-E,"SECTION E -- PRODUCTION ET DISTRIBUTION D'EAU; ASSAINISSEMENT, GESTION DES DÉCHETS ET DÉPOLLUTION"
